index,stime,sites,pH,TN,TP,NH3,tempe,hun,DO,cond,COD,phFlag,TNFlag,TPFlag,NHFlag,temperFlag,turbiFlag,doxygenFlag,conductFlag,permangaFlag
11641,2020-04-20 04:00:00,d,6.522,7.76,0.23,0.98,24.775,9.962,6.283,505.464,4.5,0,0,0,0,0,0,0,1,0
11642,2020-04-20 08:00:00,d,6.815,6.98,0.19,0.73,25.225,14.092,6.658,502.051,4.4,0,0,0,0,0,0,0,1,0
11643,2020-04-20 12:00:00,d,7.288,7.65,0.24,0.83,25.375,23.082,6.595,498.639,4.7,0,0,0,0,0,0,0,1,0
11644,2020-04-20 16:00:00,d,7.178,7.04,0.25,1.16,25.2,22.73,6.477,495.226,4.5,0,0,0,0,0,0,0,1,0
11645,2020-04-20 20:00:00,d,7.262,6.21,0.23,1.09,24.925,14.205,6.14,491.813,4.5,0,0,0,0,0,0,0,1,0
11646,2020-04-21 00:00:00,d,7.1,7.18,0.26,1.4,24.85,12.132,6.052,488.4,4.9,0,0,0,0,0,0,0,1,0
11647,2020-04-21 04:00:00,d,7.142,7.1,0.21,1.07,24.625,12.955,6.028,484.988,4.5,0,0,0,0,0,0,0,1,0
11648,2020-04-21 08:00:00,d,7.215,7.18,0.25,1.16,24.65,17.028,6.042,481.575,4.6,0,0,0,0,0,0,0,1,0
11649,2020-04-21 12:00:00,d,7.225,7.39,0.25,0.99,24.725,12.897,6.27,478.162,4.9,0,0,0,0,0,0,0,1,0
11650,2020-04-21 16:00:00,d,7.072,6.78,0.22,1.11,24.6,16.675,6.25,474.749,4.0,0,0,0,0,0,0,0,1,0
11651,2020-04-21 20:00:00,d,7.215,7.78,0.32,1.04,24.3,22.393,5.988,471.337,5.2,0,0,0,0,0,0,0,1,0
11652,2020-04-22 00:00:00,d,7.078,8.24,0.25,1.44,24.15,12.825,6.177,467.924,4.4,0,0,0,0,0,0,0,1,0
11653,2020-04-22 04:00:00,d,7.08,8.8,0.23,1.13,23.85,15.495,6.082,464.511,4.6,0,0,0,0,0,0,0,1,0
11654,2020-04-22 08:00:00,d,7.178,8.68,0.21,0.72,23.975,16.765,6.498,461.098,4.1,0,0,0,0,0,0,0,1,0
11655,2020-04-22 12:00:00,d,7.298,9.64,0.25,0.95,24.1,17.758,6.588,457.686,4.4,0,0,0,0,0,0,0,1,0
11656,2020-04-22 16:00:00,d,7.248,8.85,0.4,0.84,23.8,35.122,6.075,454.273,5.2,0,0,0,0,0,0,0,1,0
11657,2020-04-22 20:00:00,d,6.945,10.0,0.62,2.98,23.2,30.487,5.16,450.86,10.7,0,0,0,0,0,1,0,1,0
11658,2020-04-23 00:00:00,d,6.955,10.83,0.81,2.91,23.125,25.853,5.337,447.448,8.5,0,0,0,0,0,1,0,1,0
11659,2020-04-23 04:00:00,d,6.805,9.92,0.48,1.6,23.25,21.218,6.325,444.035,5.7,0,0,0,0,0,0,0,1,0
11660,2020-04-23 08:00:00,d,6.87,8.27,0.3,0.67,23.175,32.04,6.552,440.622,4.4,0,0,0,0,0,0,0,1,0
11661,2020-04-23 12:00:00,d,6.895,7.73,0.27,0.85,22.925,29.402,6.515,437.209,4.4,0,0,0,0,0,0,0,1,0
11662,2020-04-23 16:00:00,d,6.89,6.87,0.24,0.67,22.7,35.645,6.752,433.797,4.0,0,0,0,0,0,0,0,1,0
11663,2020-04-23 20:00:00,d,6.915,6.69,0.21,0.65,22.5,22.918,6.57,430.384,4.2,0,0,0,0,0,0,0,1,0
11664,2020-04-24 00:00:00,d,6.958,7.07,0.25,0.94,22.35,24.298,6.355,426.971,4.4,0,0,0,0,0,0,0,1,0
11665,2020-04-24 04:00:00,d,6.985,6.53,0.22,0.63,22.2,23.928,6.312,423.558,4.3,0,0,0,0,0,0,0,1,0
11666,2020-04-24 08:00:00,d,7.092,6.88,0.22,0.54,22.475,40.673,6.528,420.146,4.4,0,0,0,0,0,0,0,1,0
11667,2020-04-24 12:00:00,d,7.435,8.3,0.35,1.18,22.875,37.426,6.998,416.733,4.9,0,0,0,0,0,1,0,1,0
11668,2020-04-24 16:00:00,d,7.188,7.98,0.43,0.8,22.775,34.179,6.915,413.32,4.7,0,0,0,0,0,1,0,1,0
11669,2020-04-24 20:00:00,d,6.992,7.72,0.25,0.78,22.55,30.932,6.835,409.907,4.3,0,0,0,0,0,0,0,1,0
11670,2020-04-25 00:00:00,d,6.895,8.74,0.24,1.11,22.475,13.625,6.688,406.495,4.5,0,0,0,0,0,0,0,1,0
11671,2020-04-25 04:00:00,d,6.905,8.73,0.24,0.69,22.3,18.86,6.538,403.082,4.3,0,0,0,0,0,0,0,1,0
11672,2020-04-25 08:00:00,d,7.402,8.57,0.29,0.54,22.875,36.543,7.012,399.669,4.5,0,0,0,0,0,0,0,1,0
11673,2020-04-25 12:00:00,d,7.612,9.64,0.37,1.02,23.825,28.168,7.068,396.256,4.7,0,0,0,0,0,0,0,1,0
11674,2020-04-25 16:00:00,d,7.515,9.15,0.33,0.87,23.575,27.16,6.958,392.844,4.8,0,0,0,0,0,0,0,1,0
11675,2020-04-25 20:00:00,d,7.332,9.94,0.27,1.01,23.075,21.798,6.8,389.431,4.4,0,0,0,0,0,0,0,1,0
11676,2020-04-26 00:00:00,d,7.13,10.6,0.27,1.25,22.925,14.935,6.518,386.018,4.7,0,0,0,0,0,0,0,1,0
11677,2020-04-26 04:00:00,d,6.89,9.46,0.28,0.68,22.775,16.728,6.763,382.606,4.4,0,0,0,0,0,0,0,1,0
11678,2020-04-26 08:00:00,d,7.225,9.28,0.31,0.67,23.425,18.895,6.922,379.193,4.5,0,0,0,0,0,0,0,1,0
11679,2020-04-26 12:00:00,d,7.285,10.0,0.32,0.97,24.525,17.607,7.09,375.78,4.7,0,0,0,0,0,0,0,1,0
11680,2020-04-26 16:00:00,d,7.292,9.26,0.28,0.89,24.35,18.318,7.208,372.367,4.5,0,0,0,0,0,0,0,1,0
11681,2020-04-26 20:00:00,d,7.41,8.96,0.23,0.93,23.8,15.062,6.64,368.955,4.3,0,0,0,0,0,0,0,1,0
11682,2020-04-27 00:00:00,d,7.425,10.03,0.31,1.26,23.5,12.638,6.472,365.542,5.0,0,0,0,0,0,0,0,1,0
11683,2020-04-27 04:00:00,d,7.432,9.42,0.35,0.63,23.375,24.318,6.85,362.129,4.7,0,0,0,0,0,0,0,1,0
11684,2020-04-27 08:00:00,d,7.29,7.8,0.35,0.53,24.075,28.84,6.91,358.716,5.3,0,0,0,0,0,0,0,1,0
11685,2020-04-27 12:00:00,d,7.167,9.02,0.38,1.47,25.225,21.515,6.925,355.304,6.3,0,0,0,0,0,0,0,1,0
11686,2020-04-27 16:00:00,d,7.285,9.41,0.41,1.14,24.5,13.122,6.658,351.891,9.0,0,0,0,0,0,0,0,1,0
11687,2020-04-27 20:00:00,d,7.258,6.54,0.41,0.77,24.275,18.785,6.46,348.478,8.25,0,0,0,0,0,0,0,1,1
11688,2020-04-28 00:00:00,d,7.212,6.88,0.34,1.16,23.925,18.485,6.018,345.065,7.5,0,0,0,0,0,0,0,1,1
11689,2020-04-28 04:00:00,d,7.115,6.63,0.31,1.02,23.5,19.495,5.797,341.653,6.75,0,0,0,0,0,0,0,1,1
11690,2020-04-28 08:00:00,d,6.862,6.19,0.31,1.86,22.85,12.972,3.512,338.24,6.0,0,0,0,0,0,0,0,0,0
11691,2020-04-28 12:00:00,d,7.142,6.0,0.3,1.76,23.925,13.157,3.602,366.688,5.0,0,0,0,0,0,0,0,0,0
11692,2020-04-28 16:00:00,d,7.042,5.85,0.28,1.53,24.95,20.938,4.833,637.18,4.5,0,0,0,0,0,0,0,0,0
11693,2020-04-28 20:00:00,d,7.21,5.94,0.33,0.89,24.775,37.758,7.208,616.74,9.5,0,0,0,0,0,0,0,1,0
11694,2020-04-29 00:00:00,d,7.132,7.1,0.26,0.92,24.225,22.71,6.672,596.3,8.5,0,0,0,0,0,0,0,1,0
11695,2020-04-29 04:00:00,d,7.14,8.32,0.21,0.56,23.95,16.522,6.448,575.861,8.1,0,0,0,0,0,0,0,1,0
11696,2020-04-29 08:00:00,d,7.18,8.4,0.2,0.55,24.65,44.168,6.835,555.421,7.5,0,0,0,0,0,0,0,1,0
11697,2020-04-29 12:00:00,d,7.048,6.49,0.3,0.73,26.15,29.495,7.238,534.981,8.8,0,0,0,0,0,0,0,1,0
11698,2020-04-29 16:00:00,d,7.038,7.22,0.26,1.01,25.525,13.7,6.645,514.541,9.01,0,0,0,0,0,0,0,1,1
11699,2020-04-29 20:00:00,d,7.09,5.91,0.23,0.86,25.075,17.348,5.758,494.102,9.22,0,0,0,0,0,0,0,1,1
11700,2020-04-30 00:00:00,d,7.025,7.41,0.34,2.78,24.75,14.412,2.962,473.662,9.43,0,0,0,0,0,0,0,1,1
11701,2020-04-30 04:00:00,d,6.84,7.47,0.46,3.35,24.35,13.385,0.928,453.222,9.64,0,0,0,0,0,0,0,0,1
11702,2020-04-30 08:00:00,d,6.718,6.23,0.32,2.04,24.45,12.468,1.792,440.712,9.85,0,0,0,0,0,0,0,0,1
11703,2020-04-30 12:00:00,d,6.345,6.23,0.32,2.04,25.6,8.88,0.362,470.38,10.06,0,0,0,0,0,0,0,0,1
11704,2020-04-30 16:00:00,d,7.28,6.23,0.32,2.04,26.225,21.268,6.345,468.549,10.27,0,0,0,0,0,0,0,1,1
11705,2020-04-30 20:00:00,d,7.405,5.59,0.33,0.67,25.85,20.952,6.948,466.719,10.48,0,0,0,0,0,0,0,1,1
11706,2020-05-01 00:00:00,d,7.26,7.2,0.31,1.84,25.275,12.615,6.278,464.888,10.69,0,0,0,0,0,0,0,1,1
11707,2020-05-01 04:00:00,d,7.23,6.63,0.2,0.62,25.025,11.495,5.788,463.058,10.9,0,0,0,0,0,0,0,1,0
11708,2020-05-01 08:00:00,d,7.262,5.48,0.21,0.77,25.5,27.798,6.09,461.227,9.6,0,0,0,0,0,0,0,1,0
11709,2020-05-01 12:00:00,d,7.325,6.79,0.25,0.84,26.4,24.935,6.588,459.397,10.6,0,0,0,0,0,0,0,1,0
11710,2020-05-01 16:00:00,d,7.225,6.65,0.22,0.71,26.1,16.932,6.638,457.566,10.5,0,0,0,0,0,0,0,1,0
11711,2020-05-01 20:00:00,d,7.125,7.1,0.19,0.8,25.6,14.147,6.28,455.736,8.0,0,0,0,0,0,0,0,1,0
11712,2020-05-02 00:00:00,d,7.142,8.13,0.18,0.94,25.35,11.645,5.892,453.905,7.6,0,0,0,0,0,0,0,1,0
11713,2020-05-02 04:00:00,d,7.185,7.94,0.17,0.62,25.225,11.198,6.165,452.075,9.1,0,0,0,0,0,0,0,1,0
11714,2020-05-02 08:00:00,d,7.21,7.93,0.19,0.5,25.7,16.842,6.428,450.244,9.4,0,0,0,0,0,0,0,1,0
11715,2020-05-02 12:00:00,d,7.185,8.14,0.21,0.85,26.775,18.335,6.375,448.414,8.7,0,0,0,0,0,0,0,1,0
11716,2020-05-02 16:00:00,d,7.155,8.23,0.2,0.92,26.675,19.532,5.442,446.583,8.4,0,0,0,0,0,0,0,1,0
11717,2020-05-02 20:00:00,d,7.155,7.82,0.21,1.06,26.25,17.325,5.317,444.752,8.2,0,0,0,0,0,0,0,1,0
11718,2020-05-03 00:00:00,d,7.087,7.89,0.19,1.07,25.95,12.822,5.752,442.922,8.3,0,0,0,0,0,0,0,1,0
11719,2020-05-03 04:00:00,d,7.075,8.57,0.15,0.58,25.775,13.138,6.035,441.091,7.3,0,0,0,0,0,0,0,1,0
11720,2020-05-03 08:00:00,d,7.11,8.55,0.17,0.52,26.55,20.765,6.438,439.261,8.8,0,0,0,0,0,0,0,1,0
11721,2020-05-03 12:00:00,d,7.185,7.4,0.2,0.83,27.75,22.58,6.478,437.43,10.3,0,0,0,0,0,0,0,1,0
11722,2020-05-03 16:00:00,d,7.193,5.76,0.22,0.68,27.525,28.28,5.922,435.6,10.35,0,0,0,0,0,0,0,1,1
11723,2020-05-03 20:00:00,d,7.125,5.76,0.21,0.74,26.9,20.672,5.465,433.769,10.4,0,0,0,0,0,0,0,1,0
11724,2020-05-04 00:00:00,d,7.125,6.57,0.19,0.86,26.65,14.823,5.6,431.939,9.6,0,0,0,0,0,0,0,1,0
11725,2020-05-04 04:00:00,d,7.105,6.03,0.19,0.52,26.575,16.337,5.94,430.108,9.6,0,0,0,0,0,0,0,1,0
11726,2020-05-04 08:00:00,d,7.06,6.02,0.17,0.54,27.4,24.635,5.898,428.278,8.3,0,0,0,0,0,0,0,1,0
11727,2020-05-04 12:00:00,d,7.102,6.46,0.19,0.77,28.225,23.928,5.898,426.447,8.4,0,0,0,0,0,0,0,1,0
11728,2020-05-04 16:00:00,d,7.065,5.86,0.17,0.6,27.875,22.242,5.832,424.616,7.1,0,0,0,0,0,0,0,1,0
11729,2020-05-04 20:00:00,d,7.072,6.94,0.18,0.73,27.05,11.478,5.645,422.786,8.1,0,0,0,0,0,0,0,1,0
11730,2020-05-05 00:00:00,d,7.028,7.87,0.18,0.81,26.75,6.598,5.72,420.955,7.8,0,0,0,0,0,0,0,1,0
